Antonio Leal,ESP,DF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Levante
José Manuel,ESP,DF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Levante
Pablo Picón,ESP,GK,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Levante
Koke Vegas,ESP,GK,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Levante
Squad Total,,,28,38,418,3420,38,51,34,85,43,8,13,109,6,55.1,45.1,31.7,76.9,569,1343,1334,1.34,0.89,2.24,1.13,2.03,1.45,0.84,2.28,1.19,2.02,2022,Levante
Opponent Total,,,27.4,38,418,3420,38,76,59,135,71,5,6,104,5,55,50.2,41.2,91.4,716,1448,1437,2,1.55,3.55,1.87,3.42,1.45,1.08,2.53,1.32,2.41,2022,Levante
Luis Rioja,ESP,"MF,FW",27,37,36,3111,34.6,1,3,4,1,0,0,3,0,3,3,5.1,8.2,122,77,213,0.03,0.09,0.12,0.03,0.12,0.09,0.15,0.24,0.09,0.24,2022,Alaves
Joselu,ESP,FW,31,37,35,3122,34.7,14,4,18,8,6,7,0,0,12.9,7.4,4.5,11.9,27,108,137,0.4,0.12,0.52,0.23,0.35,0.37,0.13,0.5,0.21,0.34,2022,Alaves
Fernando Pacheco,ESP,GK,29,34,34,3053,33.9,0,0,0,0,0,0,1,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,2022,Alaves
Víctor Laguardia,ESP,DF,31,34,34,3042,33.8,3,2,5,3,0,0,9,0,2,2,0.9,2.9,2,72,3,0.09,0.06,0.15,0.09,0.15,0.06,0.03,0.09,0.06,0.09,2022,Alaves
Rubén Duarte,ESP,DF,25,34,31,2621,29.1,0,4,4,0,0,0,12,1,0.4,0.4,2.5,2.8,35,85,46,0,0.14,0.14,0,0.14,0.01,0.09,0.1,0.01,0.1,2022,Alaves
Florian Lejeune,FRA,DF,30,30,30,2699,30,0,0,0,0,0,0,9,1,1.5,1.5,0.2,1.7,6,74,4,0,0,0,0,0,0.05,0.01,0.06,0.05,0.06,2022,Alaves
Mamadou N'Diaye,,MF,24,32,26,2312,25.7,2,0,2,2,0,0,10,0,,,,,,,,0.08,0,0.08,0.08,0.08,,,,,,2022,Alaves
Martin Agirregabiria,ESP,DF,25,24,17,1616,18,0,1,1,0,0,0,4,0,0.2,0.2,0.7,0.8,15,57,40,0,0.06,0.06,0,0.06,0.01,0.04,0.05,0.01,0.05,2022,Alaves
Édgar Méndez,ESP,"FW,MF",31,32,17,1614,17.9,1,1,2,1,0,0,6,0,1.5,1.5,2.5,4,18,31,112,0.06,0.06,0.11,0.06,0.11,0.08,0.14,0.22,0.08,0.22,2022,Alaves
Toni Moya,ESP,MF,23,28,17,1386,15.4,0,1,1,0,0,0,2,0,1.3,1.3,1.8,3.1,19,43,17,0,0.06,0.06,0,0.06,0.08,0.12,0.2,0.08,0.2,2022,Alaves
Pere Pons,ESP,MF,28,27,17,1366,15.2,1,0,1,1,0,0,2,0,1.5,1.5,0.6,2.1,20,37,50,0.07,0,0.07,0.07,0.07,0.1,0.04,0.14,0.1,0.14,2022,Alaves
Tomás Pina Isla,ESP,MF,33,29,16,1444,16,0,0,0,0,0,0,4,0,0.5,0.5,0.3,0.7,4,50,8,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05,2022,Alaves
Ximo Navarro,ESP,DF,31,18,16,1347,15,0,0,0,0,0,0,4,1,0.6,0.6,0.4,1,21,35,24,0,0,0,0,0,0.04,0.03,0.07,0.04,0.07,2022,Alaves
Gonzalo Escalante,ARG,MF,28,17,15,1300,14.4,5,0,5,5,0,0,8,1,3.2,3.2,0.2,3.4,7,41,15,0.35,0,0.35,0.35,0.35,0.22,0.01,0.23,0.22,0.23,2022,Alaves
Nahuel Tenaglia,ARG,DF,25,14,12,1073,11.9,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,17,42,15,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,2022,Alaves
Manu García,ESP,MF,23,24,10,1077,12,0,1,1,0,0,0,3,0,0.3,0.3,1.1,1.4,23,79,30,0,0.08,0.08,0,0.08,0.03,0.09,0.12,0.03,0.12,2022,Alaves
Miguel,ESP,"FW,MF",21,22,10,829,9.2,1,1,2,1,0,0,2,0,1.9,1.9,0.3,2.2,17,6,62,0.11,0.11,0.22,0.11,0.22,0.21,0.03,0.24,0.21,0.24,2022,Alaves
Jason,ESP,"MF,FW",27,14,10,678,7.5,0,1,1,0,0,0,1,0,0.9,0.9,1.7,2.6,11,10,31,0,0.13,0.13,0,0.13,0.13,0.22,0.35,0.13,0.35,2022,Alaves
Matt Miazga,USA,DF,26,11,9,833,9.3,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.6,0,10,2,0,0,0,0,0,0.04,0.02,0.06,0.04,0.06,2022,Alaves
Facundo Pellistri,URU,"MF,FW",19,21,6,672,7.5,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,24,11,42,0,0,0,0,0,0.07,0.06,0.13,0.07,0.13,2022,Alaves
Javi López,ESP,DF,19,9,4,462,5.1,0,0,0,0,0,0,2,0,0,0,0.4,0.4,6,13,18,0,0,0,0,0,0,0.08,0.08,0,0.08,2022,Alaves
Mamadou Sylla,SEN,"FW,MF",27,13,4,394,4.4,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,5,4,29,0,0,0,0,0,0.1,0.03,0.12,0.1,0.12,2022,Alaves
Antonio Sivera,ESP,GK,24,4,3,277,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,Alaves
Manu Vallejo,ESP,"MF,FW",24,11,2,370,4.1,1,1,2,1,0,0,0,0,0.7,0.7,0.3,1,5,8,25,0.24,0.24,0.49,0.24,0.49,0.16,0.08,0.24,0.16,0.24,2022,Alaves
John Guidetti,SWE,"FW,MF",29,10,2,279,3.1,0,0,0,0,0,0,2,0,1,1,0.2,1.1,1,3,21,0,0,0,0,0,0.31,0.06,0.37,0.31,0.37,2022,Alaves
Tachi,ESP,DF,23,5,2,239,2.7,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0,7,1,0,0,0,0,0,0,0.02,0.02,0,0.02,2022,Alaves
Iván Martín,ESP,"MF,FW",22,6,2,166,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,9,5,0,0,0,0,0,0.05,0,0.05,0.05,0.05,2022,Alaves
Jesús Owono,EQG,GK,20,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,Alaves
Marc Tenas,ESP,"FW,MF",20,3,0,54,0.6,0,0,0,0,0,0,2,0,0,0,0.2,0.2,0,0,4,0,0,0,0,0,0,0.35,0.35,0,0.35,2022,Alaves
Mircea Ţîrlea,ROU,DF,21,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,Alaves
Unai Ropero,ESP,MF,19,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,Alaves
Tomás Mendes,ESP,MF,16,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,Alaves
Saúl García,ESP,MF,26,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,Alaves
Abdel Abqar,MAR,DF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Alaves
Alex Balboa,EQG,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Alaves
George Gagua,GEO,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Alaves
Alan Godoy,ESP,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Alaves
Taichi Hara,JPN,FW,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Alaves
Oscar Medina,,GK,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Alaves
Lucas Pérez,ESP,"FW,MF",32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Alaves
Adrian Rodriguez,ESP,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Alaves
Iván Sanz,ESP,,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,Alaves
Squad Total,,,27.9,38,418,3420,38,29,20,49,23,6,7,93,4,37.3,31.8,25.5,57.3,420,984,969,0.76,0.53,1.29,0.61,1.13,0.98,0.67,1.65,0.84,1.51,2022,Alaves
Opponent Total,,,27.6,38,418,3420,38,65,48,113,59,6,9,79,4,57,50,42,92,656,1568,1558,1.71,1.26,2.97,1.55,2.82,1.5,1.11,2.61,1.32,2.42,2022,Alaves
Jan Oblak,SVN,GK,27,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Atletico Madrid
Koke,ESP,MF,28,37,34,3021,33.6,1,2,3,1,0,0,9,0,2,2,3.1,5.1,39,250,42,0.03,0.06,0.09,0.03,0.09,0.06,0.09,0.15,0.06,0.15,2021,Atletico Madrid
Marcos Llorente,ESP,"MF,FW",25,37,33,2956,32.8,12,11,23,12,0,0,6,0,3.4,3.4,5.6,9,90,140,215,0.37,0.33,0.7,0.37,0.7,0.1,0.17,0.28,0.1,0.28,2021,Atletico Madrid
Stefan Savić,MNE,DF,29,33,33,2953,32.8,1,0,1,1,0,0,14,0,0.8,0.8,0.1,0.9,30,103,2,0.03,0,0.03,0.03,0.03,0.03,0,0.03,0.03,0.03,2021,Atletico Madrid
Mario Hermoso,ESP,DF,25,31,30,2578,28.6,1,1,2,1,0,0,6,0,1.1,1.1,0.6,1.6,30,172,23,0.03,0.03,0.07,0.03,0.07,0.04,0.02,0.06,0.04,0.06,2021,Atletico Madrid
Luis Suárez,URU,FW,33,32,30,2508,27.9,21,3,24,18,3,3,6,0,16.2,13.9,3,16.8,30,46,171,0.75,0.11,0.86,0.65,0.75,0.58,0.11,0.69,0.5,0.6,2021,Atletico Madrid
Ángel Correa,ARG,"FW,MF",25,38,29,2393,26.6,9,8,17,9,0,0,3,0,7.8,7.7,5.7,13.4,64,84,186,0.34,0.3,0.64,0.34,0.64,0.29,0.21,0.51,0.29,0.51,2021,Atletico Madrid
Kieran Trippier,ENG,DF,29,28,28,2475,27.5,0,6,6,0,0,0,0,0,0.1,0.1,3.6,3.8,43,169,196,0,0.22,0.22,0,0.22,0,0.13,0.14,0,0.14,2021,Atletico Madrid
Yannick Carrasco,BEL,"DF,MF",26,30,25,2179,24.2,6,10,16,6,0,0,6,0,5.2,5.2,6,11.2,146,86,212,0.25,0.41,0.66,0.25,0.66,0.21,0.25,0.46,0.21,0.46,2021,Atletico Madrid
Felipe,BRA,DF,31,31,23,2057,22.9,0,0,0,0,0,0,8,0,1.5,1.5,0.3,1.8,5,36,3,0,0,0,0,0,0.07,0.01,0.08,0.07,0.08,2021,Atletico Madrid
Saúl Ñíguez,ESP,"MF,DF",25,33,22,2033,22.6,2,1,3,2,0,1,10,0,2.8,1.9,1.7,3.7,19,82,93,0.09,0.04,0.13,0.09,0.13,0.12,0.08,0.2,0.08,0.16,2021,Atletico Madrid
José María Giménez,URU,DF,25,21,20,1765,19.6,0,0,0,0,0,0,5,0,1.1,1.1,0.2,1.4,11,59,4,0,0,0,0,0,0.06,0.01,0.07,0.06,0.07,2021,Atletico Madrid
Thomas Lemar,FRA,MF,24,27,19,1366,15.2,1,3,4,1,0,0,4,0,1.6,1.6,2,3.6,37,78,102,0.07,0.2,0.26,0.07,0.26,0.1,0.13,0.24,0.1,0.24,2021,Atletico Madrid
João Félix,POR,"FW,MF",20,31,14,1572,17.5,7,5,12,6,1,2,6,0,5.5,3.9,4.3,8.1,49,73,94,0.4,0.29,0.69,0.34,0.63,0.31,0.24,0.56,0.22,0.47,2021,Atletico Madrid
Renan Lodi,BRA,"DF,FW",22,23,11,1129,12.5,1,2,3,1,0,0,3,0,0.8,0.8,1.8,2.6,44,36,126,0.08,0.16,0.24,0.08,0.24,0.06,0.14,0.21,0.06,0.21,2021,Atletico Madrid
Héctor Herrera,MEX,MF,30,16,8,682,7.6,0,1,1,0,0,0,2,0,0.3,0.3,0.7,1,4,48,7,0,0.13,0.13,0,0.13,0.04,0.09,0.13,0.04,0.13,2021,Atletico Madrid
Šime Vrsaljko,CRO,"FW,DF",28,9,6,519,5.8,0,0,0,0,0,0,2,0,0,0,0,0,13,24,39,0,0,0,0,0,0,0,0,0,0,2021,Atletico Madrid
Geoffrey Kondogbia,CTA,MF,27,25,4,611,6.8,0,0,0,0,0,0,4,0,0.2,0.2,0.4,0.6,14,37,4,0,0,0,0,0,0.02,0.06,0.09,0.02,0.09,2021,Atletico Madrid
Lucas Torreira,URU,MF,24,19,3,518,5.8,1,0,1,1,0,0,2,0,0.1,0.1,0.5,0.6,6,27,4,0.17,0,0.17,0.17,0.17,0.02,0.09,0.11,0.02,0.11,2021,Atletico Madrid
Vitolo,ESP,"MF,FW",30,10,3,298,3.3,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.7,7,17,33,0,0,0,0,0,0.13,0.07,0.2,0.13,0.2,2021,Atletico Madrid
Diego Costa,ESP,FW,31,7,2,208,2.3,2,0,2,1,1,1,1,0,1.4,0.6,0.5,1.1,3,6,21,0.87,0,0.87,0.43,0.43,0.6,0.21,0.82,0.26,0.48,2021,Atletico Madrid
Thomas Partey,GHA,MF,27,3,2,200,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,4,26,3,0,0,0,0,0,0.05,0,0.05,0.05,0.05,2021,Atletico Madrid
Manu Sánchez,ESP,DF,19,1,1,49,0.5,0,1,1,0,0,0,0,0,0,0,0.4,0.4,1,1,2,0,1.84,1.84,0,1.84,0,0.73,0.73,0,0.73,2021,Atletico Madrid
Moussa Dembélé,FRA,FW,24,5,0,100,1.1,0,0,0,0,0,0,0,0,1,1,0,1,4,1,12,0,0,0,0,0,0.92,0.02,0.94,0.92,0.94,2021,Atletico Madrid
Ricard Sánchez,ESP,DF,20,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0.11,0,0.11,0.11,0.11,2021,Atletico Madrid
Sergio Camello,ESP,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Atletico Madrid
Óscar Castro,ESP,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Atletico Madrid
Álvaro García,ESP,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Atletico Madrid
Ivo Grbić,CRO,GK,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Atletico Madrid
Victor Mollejo,ESP,"FW,MF",19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Atletico Madrid
Toni Moya,ESP,MF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Atletico Madrid
Nehuén Pérez,ARG,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Atletico Madrid
San Román,ESP,GK,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Atletico Madrid
Juan Sanabria,URU,"DF,MF",20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Atletico Madrid
Ivan Šaponjić,SRB,FW,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Atletico Madrid
Mario Soriano,ESP,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Atletico Madrid
Germán Valera,ESP,"FW,MF",18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Atletico Madrid
Squad Total,,,27.3,38,418,3420,38,65,54,119,60,5,7,100,0,52.8,47.2,40.6,87.8,694,1604,1598,1.71,1.42,3.13,1.58,3,1.39,1.07,2.46,1.24,2.31,2021,Atletico Madrid
Opponent Total,,,27.5,38,418,3420,38,22,15,37,21,1,4,59,3,37.1,34,27.7,61.7,557,1394,1371,0.58,0.39,0.97,0.55,0.95,0.98,0.73,1.71,0.89,1.62,2021,Atletico Madrid
Thibaut Courtois,BEL,GK,28,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Real Madrid
Karim Benzema,FRA,FW,32,34,33,2894,32.2,23,9,32,22,1,1,2,0,18.5,17.7,6.4,24.1,107,114,256,0.72,0.28,1,0.68,0.96,0.58,0.2,0.78,0.55,0.75,2021,Real Madrid
Casemiro,BRA,MF,28,34,32,2901,32.2,6,4,10,6,0,0,11,1,6.2,6.2,2.7,8.8,20,135,45,0.19,0.12,0.31,0.19,0.31,0.19,0.08,0.27,0.19,0.27,2021,Real Madrid
Luka Modrić,CRO,MF,34,35,32,2733,30.4,5,3,8,5,0,0,4,0,2.3,2.3,4.6,6.9,67,283,108,0.16,0.1,0.26,0.16,0.26,0.08,0.15,0.23,0.08,0.23,2021,Real Madrid
Raphaël Varane,FRA,DF,27,31,31,2715,30.2,2,0,2,2,0,0,2,0,2.8,2.8,0.3,3.1,28,98,5,0.07,0,0.07,0.07,0.07,0.09,0.01,0.1,0.09,0.1,2021,Real Madrid
Ferland Mendy,FRA,DF,25,26,24,2208,24.5,1,0,1,1,0,0,3,0,0.8,0.8,0.9,1.7,87,97,149,0.04,0,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07,2021,Real Madrid
Toni Kroos,GER,MF,30,28,24,2117,23.5,3,10,13,3,0,0,6,0,2.3,2.3,6.9,9.1,43,269,47,0.13,0.43,0.55,0.13,0.55,0.1,0.29,0.39,0.1,0.39,2021,Real Madrid
Nacho,ESP,DF,30,24,22,2000,22.2,1,0,1,1,0,0,8,0,1.1,1.1,0.3,1.4,42,72,37,0.05,0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,2021,Real Madrid
Vinicius Júnior,BRA,FW,20,35,22,1969,21.9,3,3,6,3,0,0,3,0,6.5,6.5,4.8,11.3,127,54,283,0.14,0.14,0.27,0.14,0.27,0.3,0.22,0.52,0.3,0.52,2021,Real Madrid
Marco Asensio,ESP,"FW,MF",24,35,21,1869,20.8,5,2,7,5,0,0,1,0,3.8,3.8,3.3,7,92,82,166,0.24,0.1,0.34,0.24,0.34,0.18,0.16,0.34,0.18,0.34,2021,Real Madrid
Lucas Vázquez,ESP,"DF,FW",29,24,21,1848,20.5,2,5,7,2,0,0,3,0,1.8,1.8,4.1,5.9,51,97,201,0.1,0.24,0.34,0.1,0.34,0.09,0.2,0.29,0.09,0.29,2021,Real Madrid
Federico Valverde,URU,MF,22,24,15,1330,14.8,3,1,4,3,0,0,0,0,2.3,2.3,3.1,5.4,41,96,54,0.2,0.07,0.27,0.2,0.27,0.15,0.21,0.36,0.15,0.36,2021,Real Madrid
Sergio Ramos,ESP,DF,34,15,15,1275,14.2,2,0,2,0,2,2,3,0,4.2,2.6,0.4,3,21,98,2,0.14,0,0.14,0,0,0.3,0.03,0.33,0.19,0.21,2021,Real Madrid
Éder Militão,BRA,DF,22,14,13,1133,12.6,1,0,1,1,0,0,3,1,1.1,1.1,0,1.1,13,24,5,0.08,0,0.08,0.08,0.08,0.08,0,0.08,0.08,0.08,2021,Real Madrid
Marcelo,BRA,"DF,MF",32,16,12,1050,11.7,0,2,2,0,0,0,3,0,0.5,0.5,1.5,2,24,96,92,0,0.17,0.17,0,0.17,0.04,0.13,0.17,0.04,0.17,2021,Real Madrid
Dani Carvajal,ESP,DF,28,13,11,950,10.6,0,2,2,0,0,0,5,0,0.5,0.5,0.8,1.2,21,48,62,0,0.19,0.19,0,0.19,0.04,0.07,0.11,0.04,0.11,2021,Real Madrid
Rodrygo,BRA,FW,19,22,10,983,10.9,1,6,7,1,0,0,0,0,2,2,3.7,5.6,45,28,99,0.09,0.55,0.64,0.09,0.64,0.18,0.34,0.52,0.18,0.52,2021,Real Madrid
Álvaro Odriozola,ESP,DF,24,13,9,829,9.2,2,0,2,2,0,0,0,0,0.6,0.6,0.6,1.1,30,14,64,0.22,0,0.22,0.22,0.22,0.06,0.06,0.12,0.06,0.12,2021,Real Madrid
Isco,ESP,MF,28,25,8,908,10.1,0,2,2,0,0,0,1,0,1.5,1.5,1.4,3,36,109,52,0,0.2,0.2,0,0.2,0.15,0.14,0.29,0.15,0.29,2021,Real Madrid
Eden Hazard,BEL,"FW,MF",29,14,7,532,5.9,3,2,5,3,0,0,0,0,1.2,1.2,0.8,2,25,20,71,0.51,0.34,0.85,0.51,0.85,0.21,0.14,0.34,0.21,0.34,2021,Real Madrid
Mariano,DOM,FW,26,16,5,513,5.7,1,0,1,1,0,0,0,0,1.7,1.7,0.1,1.8,7,8,30,0.18,0,0.18,0.18,0.18,0.29,0.02,0.31,0.29,0.31,2021,Real Madrid
Miguel Gutiérrez,ESP,DF,19,6,3,316,3.5,0,1,1,0,0,0,0,0,0,0,0.3,0.3,13,21,27,0,0.28,0.28,0,0.28,0,0.08,0.08,0,0.08,2021,Real Madrid
Martin Ødegaard,NOR,MF,21,7,3,234,2.6,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,7,20,18,0,0,0,0,0,0.07,0.16,0.23,0.07,0.23,2021,Real Madrid
Blanco,,MF,20,4,2,220,2.4,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,,,,,2021,Real Madrid
Luka Jović,SRB,FW,22,4,2,149,1.7,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1,2,0,4,0,0,0,0,0,0.55,0.06,0.62,0.55,0.62,2021,Real Madrid
Marvin,ESP,"DF,MF",20,4,2,133,1.5,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,6,6,10,0,0.68,0.68,0,0.68,0.04,0.07,0.11,0.04,0.11,2021,Real Madrid
Víctor Chust,ESP,DF,20,2,1,95,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2021,Real Madrid
Sergio Arribas,ESP,"MF,FW",18,8,0,135,1.5,0,0,0,0,0,0,1,0,0,0,0,0.1,8,8,13,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,2021,Real Madrid
Hugo Duro,ESP,FW,20,2,0,55,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,1,4,0,0,0,0,0,0.1,0.12,0.22,0.1,0.22,2021,Real Madrid
Borja Mayoral,ESP,FW,23,2,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2021,Real Madrid
Altube,ESP,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Real Madrid
Óscar Aranda,ESP,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Real Madrid
Lucas Cañizares,ESP,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Real Madrid
Luis López,ESP,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Real Madrid
Andriy Lunin,UKR,GK,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Real Madrid
Pablo Ramon,ESP,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Real Madrid
Sergio Santos,ESP,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,Real Madrid
Squad Total,,,27.9,38,418,3420,38,64,53,117,61,3,3,59,2,61.5,59.2,47.4,106.5,963,1920,1909,1.68,1.39,3.08,1.61,3,1.62,1.25,2.87,1.56,2.8,2021,Real Madrid
Opponent Total,,,27.5,38,418,3420,38,27,17,44,20,7,8,87,3,37.6,31.3,24.4,55.7,545,1157,1148,0.71,0.45,1.16,0.53,0.97,0.99,0.64,1.63,0.82,1.47,2021,Real Madrid
Frenkie de Jong,NED,"MF,DF",23,37,35,3154,35,3,4,7,3,0,0,5,0,4.8,4.8,5.8,10.6,95,238,129,0.09,0.11,0.2,0.09,0.2,0.14,0.17,0.3,0.14,0.3,2021,Barcelona
Jordi Alba,ESP,"DF,FW",31,35,34,3025,33.6,3,5,8,3,0,0,9,0,1.9,1.9,7.6,9.5,48,197,354,0.09,0.15,0.24,0.09,0.24,0.06,0.22,0.28,0.06,0.28,2021,Barcelona
Lionel Messi,ARG,"FW,MF",33,35,33,3023,33.6,30,9,39,27,3,5,4,0,22.1,17.8,9.5,27.2,215,335,263,0.89,0.27,1.16,0.8,1.07,0.66,0.28,0.94,0.53,0.81,2021,Barcelona
Antoine Griezmann,FRA,"FW,MF",29,36,32,2604,28.9,13,7,20,12,1,2,4,0,12.1,10.5,5.6,16.1,41,104,224,0.45,0.24,0.69,0.41,0.66,0.42,0.19,0.61,0.36,0.56,2021,Barcelona
Sergio Busquets,ESP,MF,32,36,32,2517,28,0,5,5,0,0,0,9,0,0.3,0.3,3.2,3.4,25,254,29,0,0.18,0.18,0,0.18,0.01,0.11,0.12,0.01,0.12,2021,Barcelona
Marc-André ter Stegen,GER,GK,28,31,31,2790,31,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,2021,Barcelona
Clément Lenglet,FRA,DF,25,33,29,2475,27.5,1,0,1,1,0,0,11,2,1.8,1.8,0.8,2.7,33,181,9,0.04,0,0.04,0.04,0.04,0.07,0.03,0.1,0.07,0.1,2021,Barcelona
Pedri,ESP,MF,17,37,28,2415,26.8,3,3,6,3,0,0,2,0,4.6,4.4,3.5,7.9,65,152,128,0.11,0.11,0.22,0.11,0.22,0.17,0.13,0.3,0.16,0.3,2021,Barcelona
Sergiño Dest,USA,"DF,FW",19,30,23,1909,21.2,2,1,3,2,0,0,1,0,1.7,1.7,2.1,3.8,74,76,218,0.09,0.05,0.14,0.09,0.14,0.08,0.1,0.18,0.08,0.18,2021,Barcelona
Óscar Mingueza,ESP,DF,21,27,23,1901,21.1,2,2,4,2,0,0,4,0,1,1,0.9,1.9,23,99,33,0.09,0.09,0.19,0.09,0.19,0.05,0.04,0.09,0.05,0.09,2021,Barcelona
Ousmane Dembélé,FRA,FW,23,30,19,1774,19.7,6,3,9,6,0,0,2,0,5.6,5.6,4.2,9.8,140,87,288,0.3,0.15,0.46,0.3,0.46,0.28,0.21,0.5,0.28,0.5,2021,Barcelona
Gerard Piqué,ESP,DF,33,18,18,1481,16.5,0,0,0,0,0,0,4,0,0.8,0.8,0.4,1.2,9,67,3,0,0,0,0,0,0.05,0.03,0.08,0.05,0.08,2021,Barcelona
Ronald Araújo,URU,DF,21,24,16,1510,16.8,2,1,3,2,0,0,3,0,1.8,1.8,0.2,2,9,43,2,0.12,0.06,0.18,0.12,0.18,0.11,0.01,0.12,0.11,0.12,2021,Barcelona
Martin Braithwaite,DEN,FW,29,29,11,1175,13.1,2,2,4,2,0,1,3,0,5.4,4.6,2.3,6.9,20,15,91,0.15,0.15,0.31,0.15,0.31,0.41,0.18,0.59,0.35,0.53,2021,Barcelona
Sergi Roberto,ESP,"DF,FW",28,15,9,946,10.5,1,2,3,1,0,0,1,0,0.3,0.3,1.8,2.1,23,51,91,0.1,0.19,0.29,0.1,0.29,0.03,0.17,0.2,0.03,0.2,2021,Barcelona
Philippe Coutinho,BRA,"MF,FW",28,12,8,654,7.3,2,2,4,2,0,0,0,0,4,4,0.7,4.7,38,58,61,0.28,0.28,0.55,0.28,0.55,0.55,0.1,0.65,0.55,0.65,2021,Barcelona
